Transaction_ID,Customer_ID,Transaction_Type,Source_Country,Destination_Country,Source_City,Destination_City,Source_Currency,Destination_Currency,Exchange_Rate,Transaction_Amount,Converted_Amount,Fee_Charged,Tax_Applied,Total_Deduction,Sharia_Compliant,Contract_Type,Transaction_Date,Transaction_Time,Processing_Time_Seconds,Fraud_Flag,AML_Flag,Risk_Score,Channel,Device_Type
TXN000114,CUST3130,Online Transfer,Pakistan,USA,Islamabad,Chicago,PKR,USD,271.55,1384.89,376066.88,40.28,22.42,62.7,Yes,Murabaha,2024-09-01,11:55:55.915151,108.14,0,0,6,Online Portal,Mobile
TXN000115,CUST6002,Online Transfer,UAE,Kuwait,Abu Dhabi,Kuwait City,AED,KWD,218.95,912.82,199861.94,13.71,16.57,30.28,Yes,None,2024-08-10,04:32:41.337796,42.51,0,0,4,Branch,Mobile
TXN000116,CUST6520,SWIFT,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,114.94,8620.5,1.66,1.76,3.42,Yes,None,2025-08-15,02:29:25.153772,32.72,0,0,0,Branch,Desktop
TXN000117,CUST3314,Trade Finance,UK,Saudi Arabia,Manchester,Jeddah,GBP,SAR,121.43,1146.44,139212.69,24.6,18.99,43.59,Yes,None,2025-03-19,17:54:29.883245,66.86,0,0,5,ATM,ATM
TXN000118,CUST7764,Online Transfer,Saudi Arabia,USA,Riyadh,New York,SAR,USD,259.43,127.89,33178.5,3.36,1.01,4.37,Yes,None,2024-09-02,00:16:21.835944,111.29,0,0,0,ATM,Desktop
TXN000119,CUST7597,SWIFT,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,2962.59,222194.25,68.11,49.47,117.58,Yes,Ijara,2024-07-14,20:13:11.664897,69.86,0,0,14,Branch,ATM
TXN000120,CUST9286,Remittance,UK,Saudi Arabia,Manchester,Jeddah,GBP,SAR,229.76,2697.96,619883.29,56.16,38.17,94.33,Yes,Ijara,2024-05-11,23:46:29.915437,27.46,0,0,13,Mobile App,Desktop
TXN000121,CUST8710,Remittance,Kuwait,Pakistan,Kuwait City,Karachi,KWD,PKR,900.0,2201.71,1981539.0,56.78,35.5,92.28,Yes,Salam,2024-07-16,23:25:27.040688,47.23,0,0,11,Online Portal,Desktop
TXN000122,CUST7774,Online Transfer,UAE,USA,Abu Dhabi,Chicago,AED,USD,144.15,3205.5,462072.83,75.93,23.9,99.83000000000001,Yes,Murabaha,2024-05-11,15:41:19.710434,7.85,0,0,16,Online Portal,Desktop
TXN000123,CUST3431,Remittance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,542.02,40651.5,8.4,8.43,16.83,Yes,Salam,2025-11-23,21:45:02.072077,60.5,0,0,2,Online Portal,ATM
TXN000124,CUST7337,SWIFT,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,457.66,34324.2,10.62,7.52,18.14,Yes,Ijara,2026-03-24,09:21:17.473588,105.73,0,0,2,Mobile App,ATM
TXN000125,CUST7891,Online Transfer,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,14643.15,1098236.25,185.17,170.0,355.16999999999996,Yes,Salam,2025-02-16,14:30:43.359790,58.32,0,0,73,Branch,Desktop
TXN000126,CUST8528,Remittance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,4994.82,374611.5,146.89,86.34,233.23,Yes,Ijara,2026-02-08,02:46:26.670858,48.66,0,0,24,ATM,Mobile
TXN000127,CUST9358,Online Transfer,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,3003.03,225227.25,71.49,53.81,125.3,Yes,Ijara,2025-10-11,20:50:39.042558,46.09,0,0,15,Branch,Mobile
TXN000128,CUST2313,Trade Finance,USA,Saudi Arabia,New York,Jeddah,USD,SAR,200.0,305.59,61118.0,6.39,2.74,9.129999999999999,Yes,Salam,2024-07-19,17:07:47.340746,33.63,0,0,1,Online Portal,Mobile
TXN000129,CUST3372,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,3531.56,261335.44,104.96,25.31,130.26999999999998,Yes,Murabaha,2024-07-07,20:38:38.182648,45.68,0,0,17,Mobile App,Mobile
TXN000130,CUST9542,Trade Finance,Pakistan,Pakistan,Karachi,Lahore,PKR,PKR,1.0,4033.53,4033.53,69.41,79.91,149.32,Yes,Salam,2024-12-02,07:15:05.357741,42.78,0,0,20,Branch,ATM
TXN000131,CUST3141,SWIFT,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,1916.12,143709.0,35.83,25.28,61.11,Yes,None,2024-08-04,05:47:03.087387,78.26,0,0,9,Mobile App,ATM
TXN000132,CUST6544,Remittance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,4261.05,319578.75,49.91,29.42,79.33,Yes,None,2024-12-03,23:28:55.131411,90.82,0,0,21,Branch,ATM
TXN000133,CUST3007,Online Transfer,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,4512.94,333957.56,122.83,34.65,157.48,Yes,Ijara,2024-08-30,04:35:08.403611,116.64,0,0,22,Mobile App,ATM
TXN000134,CUST2032,Trade Finance,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,1512.29,111909.46,28.85,11.11,39.96,Yes,None,2025-01-25,13:52:47.429092,118.42,0,0,7,Mobile App,ATM
TXN000135,CUST4132,SWIFT,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,1439.29,107946.75,20.19,25.7,45.89,Yes,Ijara,2024-06-10,10:03:00.856417,44.7,0,0,7,Mobile App,ATM
TXN000136,CUST4525,Remittance,USA,UK,Chicago,Manchester,USD,GBP,176.67,2243.19,396304.38,54.53,12.85,67.38,Yes,None,2024-10-02,00:33:06.898474,16.51,0,0,11,ATM,Desktop
TXN000137,CUST9920,Trade Finance,UAE,Saudi Arabia,Dubai,Jeddah,AED,SAR,212.23,3383.75,718133.26,66.86,52.74,119.6,Yes,None,2025-07-06,12:28:27.742631,71.79,0,0,16,Branch,ATM
TXN000138,CUST3358,SWIFT,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,354.79,26254.46,10.01,4.72,14.73,Yes,Ijara,2025-08-18,05:30:34.098896,111.11,0,0,1,Mobile App,Mobile
TXN000139,CUST4252,Remittance,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,1058.18,78305.32,16.29,7.88,24.169999999999998,Yes,Salam,2024-11-19,22:10:53.230738,10.07,0,0,5,ATM,Desktop
TXN000140,CUST3650,Trade Finance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,498.28,37371.0,14.28,5.46,19.74,Yes,None,2025-01-09,07:54:25.039149,26.91,0,0,2,Mobile App,Desktop
TXN000141,CUST5370,Online Transfer,USA,Saudi Arabia,Chicago,Riyadh,USD,SAR,219.16,460.7,100967.01,12.47,6.05,18.52,Yes,Murabaha,2024-08-22,00:08:18.699984,42.33,0,0,2,Online Portal,ATM
TXN000142,CUST1959,SWIFT,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,1422.66,105276.84,37.08,20.18,57.26,Yes,None,2025-09-30,22:45:28.676368,42.31,0,0,7,Mobile App,Desktop
TXN000143,CUST1973,Remittance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,622.86,46714.5,13.85,10.0,23.85,Yes,Ijara,2024-08-14,04:25:34.115671,116.87,0,0,3,Mobile App,Desktop
TXN000144,CUST1271,Trade Finance,Saudi Arabia,USA,Riyadh,New York,SAR,USD,206.14,479.56,98856.5,7.12,4.7,11.82,Yes,None,2025-05-30,14:18:22.259619,71.64,0,0,2,Mobile App,Mobile
TXN000145,CUST4301,Remittance,UAE,Kuwait,Abu Dhabi,Kuwait City,AED,KWD,207.44,450.17,93383.26,4.89,3.36,8.25,Yes,Salam,2024-12-18,12:41:05.870527,57.62,0,0,2,Branch,Mobile
TXN000146,CUST8362,SWIFT,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,205.53,15414.75,2.8,4.01,6.81,Yes,None,2025-02-20,20:06:47.458049,8.78,0,0,1,Mobile App,Desktop
TXN000147,CUST8362,Trade Finance,UAE,Pakistan,Dubai,Lahore,AED,PKR,75.0,1055.73,79179.75,13.24,7.84,21.08,Yes,None,2025-12-05,04:43:09.178713,94.22,0,0,5,Branch,ATM
TXN000148,CUST9362,SWIFT,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,745.76,55186.24,13.6,11.65,25.25,Yes,None,2025-05-09,03:50:43.924293,16.26,0,0,3,Online Portal,ATM
TXN000149,CUST8244,Remittance,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,1709.99,128249.25,43.08,25.13,68.21,Yes,None,2024-06-26,09:26:24.048366,96.95,0,0,8,Branch,ATM
TXN000150,CUST8717,SWIFT,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,277.39,20526.86,5.16,1.72,6.88,Yes,Ijara,2026-02-28,02:19:03.355366,99.83,0,0,1,Mobile App,ATM
TXN000151,CUST7058,Online Transfer,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,866.13,64093.62,23.05,11.38,34.43,Yes,Salam,2024-05-04,09:51:08.315654,54.84,0,0,4,Online Portal,Desktop
TXN000152,CUST6454,Remittance,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,1465.99,109949.25,26.1,28.82,54.92,Yes,Salam,2025-10-09,00:22:43.778187,19.02,0,0,7,ATM,Mobile
TXN000153,CUST7435,Remittance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,1602.64,120198.0,22.08,15.39,37.47,Yes,Salam,2026-02-23,13:43:54.239311,56.96,0,0,8,ATM,Mobile
TXN000154,CUST3718,Online Transfer,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,1660.54,122879.66,24.15,8.81,32.96,Yes,Ijara,2025-03-05,17:32:26.254489,94.73,0,0,8,Online Portal,Desktop
TXN000155,CUST4646,SWIFT,Qatar,Saudi Arabia,Doha,Riyadh,QAR,SAR,169.37,1183.38,200429.07,22.46,12.91,35.370000000000005,Yes,None,2025-03-02,09:30:30.317598,65.74,0,0,5,Mobile App,Mobile
TXN000156,CUST9253,Online Transfer,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,3935.08,291195.92,93.48,42.31,135.79000000000002,Yes,Salam,2024-11-12,09:31:54.108293,46.8,0,0,19,Branch,Mobile
TXN000157,CUST1506,Remittance,Pakistan,Kuwait,Lahore,Kuwait City,PKR,KWD,77.13,244.24,18838.23,3.34,2.17,5.51,Yes,Murabaha,2024-11-01,23:45:40.215154,66.53,0,0,1,ATM,Mobile
TXN000158,CUST4701,Trade Finance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,1181.09,88581.75,11.94,16.26,28.200000000000003,Yes,Murabaha,2025-05-21,17:06:37.973033,45.84,0,0,5,Online Portal,Desktop
TXN000159,CUST7389,SWIFT,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,3546.1,265957.5,38.82,58.85,97.67,Yes,Ijara,2026-01-10,21:13:44.074897,110.44,0,0,17,Branch,Desktop
TXN000160,CUST1286,Remittance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,831.21,62340.75,15.88,5.84,21.72,Yes,None,2026-02-05,20:48:11.381041,47.84,0,0,4,Mobile App,Desktop
TXN000161,CUST8692,SWIFT,UAE,USA,Dubai,New York,AED,USD,178.35,6566.3,1171099.6,187.04,65.25,252.29,Yes,Murabaha,2024-05-12,13:22:15.979226,77.97,0,0,32,Online Portal,ATM
TXN000162,CUST4643,Online Transfer,Pakistan,Kuwait,Islamabad,Kuwait City,PKR,KWD,62.26,288.78,17979.44,4.17,1.56,5.73,Yes,Ijara,2025-03-24,08:56:46.587900,94.12,0,0,1,Branch,Desktop
TXN000163,CUST6261,Trade Finance,Pakistan,Qatar,Islamabad,Doha,PKR,QAR,84.99,1350.67,114793.44,25.86,14.22,40.08,Yes,Salam,2025-10-09,23:56:02.854156,12.22,0,0,6,Mobile App,ATM
TXN000164,CUST8552,Remittance,Pakistan,UK,Lahore,Manchester,PKR,GBP,178.54,6879.99,1228353.41,138.15,47.55,185.7,Yes,Murabaha,2025-10-26,05:46:32.705242,85.39,0,0,34,Branch,Mobile
TXN000165,CUST7503,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,787.75,58293.5,12.87,7.28,20.15,Yes,Ijara,2025-11-22,02:08:05.417702,17.19,0,0,3,ATM,Mobile
TXN000166,CUST4528,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,3402.19,251762.21,86.93,62.72,149.65,Yes,Ijara,2024-04-29,11:11:50.066947,63.87,0,0,17,Branch,Desktop
TXN000167,CUST6266,SWIFT,Pakistan,Saudi Arabia,Islamabad,Jeddah,PKR,SAR,103.96,2210.66,229820.21,55.36,41.46,96.82,Yes,Salam,2025-05-01,01:44:58.418981,37.61,0,0,11,ATM,Desktop
TXN000168,CUST4320,Trade Finance,Pakistan,Pakistan,Lahore,Lahore,PKR,PKR,1.0,1525.29,1525.29,32.83,11.91,44.739999999999995,Yes,None,2024-08-20,11:52:05.465531,66.39,0,0,7,Mobile App,Desktop
TXN000169,CUST5674,Online Transfer,UAE,Pakistan,Dubai,Lahore,AED,PKR,75.0,12205.22,915391.5,342.75,150.56,493.31,Yes,None,2025-08-20,22:03:44.290448,58.37,0,0,61,Branch,Desktop
TXN000170,CUST7417,Online Transfer,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,1780.48,133536.0,45.95,16.43,62.38,Yes,None,2025-07-08,20:56:46.990894,113.89,0,0,8,Online Portal,Desktop
TXN000171,CUST7663,Trade Finance,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,4660.04,344842.96,62.36,34.06,96.42,Yes,Salam,2025-02-24,01:52:37.738415,11.6,0,0,23,Branch,Desktop
TXN000172,CUST1775,Online Transfer,USA,UK,Chicago,Manchester,USD,GBP,142.3,1016.03,144581.07,19.43,16.98,36.41,Yes,None,2025-11-04,01:10:27.628910,69.55,0,0,5,Branch,ATM
TXN000173,CUST7313,SWIFT,UK,Qatar,Manchester,Doha,GBP,QAR,96.67,143.06,13829.61,3.07,1.21,4.279999999999999,Yes,Murabaha,2024-06-03,13:20:33.580935,110.45,0,0,0,Branch,Desktop
TXN000174,CUST6693,Online Transfer,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,284.37,21043.38,5.95,5.52,11.469999999999999,Yes,Ijara,2024-12-21,19:18:06.428106,14.71,0,0,1,ATM,Desktop
TXN000175,CUST8270,SWIFT,UK,Kuwait,London,Kuwait City,GBP,KWD,161.73,2435.08,393825.49,58.93,41.25,100.18,Yes,Salam,2024-06-12,07:39:35.585142,20.98,0,0,12,ATM,Desktop
TXN000176,CUST2101,Trade Finance,Kuwait,USA,Kuwait City,New York,KWD,USD,224.56,5477.02,1229918.71,159.12,36.85,195.97,Yes,Salam,2025-04-13,16:49:49.652441,81.28,0,0,27,Mobile App,Mobile
TXN000177,CUST9336,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,3800.07,281205.18,77.95,40.74,118.69,Yes,Ijara,2024-07-22,00:10:11.005141,25.98,0,0,19,Mobile App,ATM
TXN000178,CUST2782,Remittance,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,2731.91,204893.25,29.5,17.3,46.8,Yes,Salam,2024-09-17,02:32:37.146045,20.83,0,0,13,Mobile App,ATM
TXN000179,CUST1802,Online Transfer,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,1207.35,89343.9,16.75,12.06,28.810000000000002,Yes,Ijara,2024-09-11,02:06:10.757872,109.25,0,0,6,Branch,Mobile
TXN000180,CUST8606,Remittance,UAE,Pakistan,Dubai,Lahore,AED,PKR,75.0,1963.66,147274.5,58.75,21.52,80.27,Yes,Murabaha,2025-07-10,06:47:40.268018,38.06,0,0,9,ATM,ATM
TXN000181,CUST4531,Trade Finance,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,585.46,43909.5,17.31,3.37,20.68,Yes,None,2024-09-26,19:40:01.940153,108.79,0,0,2,Branch,ATM
TXN000182,CUST2224,Remittance,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,1245.1,93382.5,32.17,16.48,48.650000000000006,Yes,Ijara,2024-05-25,05:40:22.483994,40.82,0,0,6,Branch,Mobile
TXN000183,CUST4403,Remittance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,203.68,15276.0,5.25,2.74,7.99,Yes,Ijara,2025-09-01,18:05:45.312970,9.21,0,0,1,Branch,ATM
TXN000184,CUST4798,Remittance,Pakistan,Qatar,Lahore,Doha,PKR,QAR,139.33,3824.9,532923.32,81.25,45.8,127.05,Yes,Ijara,2025-12-12,03:40:30.953130,95.41,0,0,19,Online Portal,ATM
TXN000185,CUST6840,Remittance,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,2250.68,168801.3,23.45,24.8,48.25,Yes,Murabaha,2026-03-27,16:06:55.590087,89.15,0,0,11,Online Portal,ATM
TXN000186,CUST8934,Remittance,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,6573.4,493004.7,94.83,117.57,212.39999999999998,Yes,Salam,2024-04-15,08:41:04.197375,74.82,0,0,32,ATM,ATM
TXN000187,CUST9447,SWIFT,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,4676.68,350751.0,89.01,31.3,120.31,Yes,Murabaha,2024-10-31,05:50:59.628613,100.68,0,0,23,Online Portal,ATM
TXN000188,CUST2762,Remittance,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,6346.62,475996.5,181.03,117.09,298.12,Yes,None,2024-04-15,15:41:31.049372,95.46,0,0,31,Online Portal,Desktop
TXN000189,CUST7298,Trade Finance,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,1723.23,129242.25,44.62,10.9,55.519999999999996,Yes,Murabaha,2024-12-24,16:24:54.547271,51.28,0,0,8,Branch,Mobile
TXN000190,CUST9447,SWIFT,Saudi Arabia,Qatar,Riyadh,Doha,SAR,QAR,87.86,668.67,58749.35,10.08,5.48,15.56,Yes,Salam,2025-08-19,23:24:10.050376,33.98,0,0,3,Mobile App,Mobile
TXN000191,CUST2029,Remittance,Pakistan,Pakistan,Karachi,Islamabad,PKR,PKR,1.0,3038.99,3038.99,38.34,46.68,85.02000000000001,Yes,Salam,2025-06-22,05:17:56.474693,27.21,0,0,15,Online Portal,Desktop
TXN000192,CUST9698,Online Transfer,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,5456.59,409244.25,82.34,50.0,132.34,Yes,Salam,2024-12-29,02:42:23.010083,17.22,0,0,27,ATM,Desktop
TXN000193,CUST7552,Remittance,Kuwait,USA,Kuwait City,New York,KWD,USD,158.15,1166.16,184428.2,15.7,7.04,22.74,Yes,None,2026-01-14,13:59:47.145550,117.03,0,0,5,Online Portal,Mobile
TXN000194,CUST7015,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,2344.72,173508.98,24.06,19.1,43.16,Yes,Murabaha,2025-03-29,02:01:09.016414,73.21,0,0,11,ATM,Desktop
TXN000195,CUST8732,Remittance,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,284.97,21372.75,4.21,4.59,8.8,Yes,Salam,2025-11-14,11:22:24.409116,113.23,0,0,1,Mobile App,Mobile
TXN000196,CUST9250,Remittance,Kuwait,Saudi Arabia,Kuwait City,Jeddah,KWD,SAR,191.15,3170.38,606018.14,54.48,27.36,81.84,Yes,None,2024-10-10,01:09:33.138011,13.31,0,0,15,ATM,Mobile
TXN000197,CUST7346,Online Transfer,Pakistan,Kuwait,Karachi,Kuwait City,PKR,KWD,216.52,1372.8,297238.66,20.42,7.73,28.150000000000002,Yes,None,2024-07-30,13:47:16.834929,97.61,0,0,6,ATM,Mobile
TXN000198,CUST1746,Remittance,Pakistan,Kuwait,Lahore,Kuwait City,PKR,KWD,212.43,4984.77,1058914.69,121.6,76.89,198.49,Yes,None,2025-10-04,18:17:33.331685,113.08,0,0,24,Online Portal,Mobile
TXN000199,CUST1118,Remittance,USA,Pakistan,Chicago,Lahore,USD,PKR,280.0,2923.44,818563.2,65.74,20.42,86.16,Yes,Salam,2025-12-17,23:38:15.510148,85.03,0,0,14,Mobile App,ATM
TXN000200,CUST4466,Online Transfer,Kuwait,UAE,Kuwait City,Abu Dhabi,KWD,AED,243.05,216.47,52612.55,5.06,1.64,6.699999999999999,Yes,Murabaha,2024-04-23,09:42:33.100215,72.66,0,0,1,Online Portal,ATM
TXN000201,CUST4536,Remittance,UAE,USA,Dubai,New York,AED,USD,145.34,2926.04,425271.23,38.23,21.72,59.949999999999996,Yes,Salam,2026-03-03,00:20:03.489995,17.62,0,0,14,Mobile App,Mobile
TXN000202,CUST5118,SWIFT,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,373.57,28017.75,7.16,6.7,13.86,Yes,Salam,2025-06-14,20:20:59.867989,71.12,0,0,1,Mobile App,Mobile
TXN000203,CUST7658,SWIFT,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,8134.04,610053.0,87.79,142.62,230.41000000000003,Yes,Ijara,2025-09-02,06:30:30.557965,48.25,0,0,40,Online Portal,ATM
TXN000204,CUST2747,Online Transfer,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,1124.58,83218.92,13.91,8.37,22.28,Yes,Ijara,2025-06-20,14:17:12.484822,82.72,0,0,5,ATM,Mobile
TXN000205,CUST6125,Online Transfer,UK,Qatar,Manchester,Doha,GBP,QAR,138.69,293.95,40767.93,7.61,3.89,11.5,Yes,Ijara,2025-11-13,12:56:54.158284,110.85,0,0,1,ATM,ATM
TXN000206,CUST5465,Trade Finance,UK,Qatar,Manchester,Doha,GBP,QAR,108.61,2818.44,306110.77,33.35,42.02,75.37,Yes,Ijara,2024-12-10,22:48:00.160830,71.86,0,0,14,ATM,Desktop
TXN000207,CUST2223,Online Transfer,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,980.37,72547.38,14.06,5.88,19.94,Yes,Murabaha,2024-06-14,09:41:47.581527,84.94,0,0,4,Online Portal,Mobile
TXN000208,CUST9082,Remittance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,2167.11,162533.25,58.76,20.09,78.85,Yes,Salam,2024-10-26,17:25:22.972108,114.2,0,0,10,ATM,Desktop
TXN000209,CUST9867,Trade Finance,UAE,Pakistan,Dubai,Lahore,AED,PKR,75.0,12380.08,928506.0,209.42,208.31,417.73,Yes,Salam,2024-06-14,05:39:57.436242,91.28,0,0,61,Online Portal,Mobile
TXN000210,CUST3561,SWIFT,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,5089.54,376625.66,105.87,94.44,200.31,Yes,None,2025-04-14,12:08:48.971499,47.86,0,0,25,Branch,ATM
TXN000211,CUST5549,Trade Finance,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,4781.9,358642.5,136.25,42.26,178.51,Yes,None,2024-10-14,20:27:04.590366,37.74,0,0,23,Branch,Desktop
TXN000212,CUST9976,Online Transfer,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,1248.12,92360.88,15.31,7.31,22.62,Yes,None,2024-05-12,19:14:12.677017,12.43,0,0,6,Online Portal,ATM
TXN000213,CUST9966,Trade Finance,UK,UAE,London,Abu Dhabi,GBP,AED,241.66,5031.72,1215965.46,86.02,49.58,135.6,Yes,Murabaha,2024-05-21,01:34:28.047753,65.35,0,0,25,ATM,Desktop
TXN000214,CUST1901,Online Transfer,UAE,UAE,Abu Dhabi,Dubai,AED,AED,1.0,3374.06,3374.06,54.68,26.78,81.46000000000001,Yes,None,2024-09-20,04:42:55.015437,85.59,0,0,16,Mobile App,Desktop
TXN000215,CUST2389,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,2826.62,209169.88,63.03,17.18,80.21000000000001,Yes,Salam,2024-05-30,01:08:31.814090,42.3,0,0,14,Mobile App,ATM
TXN000216,CUST1078,Remittance,UK,Kuwait,London,Kuwait City,GBP,KWD,132.28,349.18,46189.53,4.34,1.91,6.25,Yes,Salam,2025-01-01,00:29:13.264367,33.04,0,0,1,Mobile App,Desktop
TXN000217,CUST2236,Trade Finance,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,902.02,67651.2,18.08,13.57,31.65,Yes,Ijara,2024-04-25,11:20:59.562403,15.29,0,0,4,Mobile App,ATM
TXN000218,CUST6931,Remittance,UAE,Pakistan,Dubai,Lahore,AED,PKR,75.0,315.7,23677.5,7.42,2.83,10.25,Yes,Ijara,2025-06-15,00:26:46.970116,99.45,0,0,1,Mobile App,ATM
TXN000219,CUST1248,SWIFT,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,1560.4,115469.3,29.92,17.39,47.31,Yes,Murabaha,2024-04-07,07:27:17.692259,51.58,0,0,7,Branch,Mobile
TXN000220,CUST3396,Remittance,USA,Qatar,Chicago,Doha,USD,QAR,239.5,708.11,169592.35,13.72,10.91,24.630000000000003,Yes,None,2024-09-07,13:23:27.083208,104.73,0,0,3,Mobile App,ATM
TXN000221,CUST1943,SWIFT,Saudi Arabia,UAE,Riyadh,Abu Dhabi,SAR,AED,58.58,3488.48,204355.39,46.82,61.0,107.82,Yes,None,2025-03-14,00:29:31.760039,107.5,0,0,17,Online Portal,ATM
TXN000222,CUST4523,Trade Finance,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,391.58,28976.92,5.03,3.62,8.65,Yes,Salam,2025-05-21,19:23:26.598733,39.49,0,0,1,Mobile App,Mobile
TXN000223,CUST2739,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,308.7,22843.8,6.92,4.37,11.29,Yes,None,2025-04-08,02:20:23.406576,9.45,0,0,1,Mobile App,ATM
TXN000224,CUST7931,SWIFT,Saudi Arabia,USA,Jeddah,Chicago,SAR,USD,242.3,5393.0,1306723.9,116.6,57.13,173.73,Yes,Salam,2025-06-13,11:42:11.754259,48.68,0,0,26,Branch,Desktop
TXN000225,CUST2759,Online Transfer,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,2774.67,208100.25,75.07,44.55,119.61999999999999,Yes,Murabaha,2024-09-21,11:58:34.986499,9.06,0,0,13,Mobile App,Mobile
TXN000226,CUST4888,Online Transfer,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,3281.4,242823.6,49.14,36.19,85.33,Yes,Salam,2024-09-20,22:59:44.052699,118.35,0,0,16,Mobile App,Desktop
TXN000227,CUST4973,SWIFT,UK,USA,Manchester,New York,GBP,USD,66.17,234.08,15489.07,3.06,1.28,4.34,Yes,Murabaha,2025-09-15,08:57:02.848879,58.7,0,0,1,Branch,Desktop
TXN000228,CUST5308,Remittance,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,3991.17,295346.58,41.42,30.67,72.09,Yes,Murabaha,2024-10-11,07:04:57.614461,27.97,0,0,19,Branch,Desktop
TXN000229,CUST8376,SWIFT,Kuwait,Kuwait,Kuwait City,Kuwait City,KWD,KWD,1.0,1414.1,1414.1,25.48,20.12,45.6,Yes,Murabaha,2026-02-01,06:29:29.693646,72.36,0,0,7,Mobile App,Desktop
